draw_date,weekday,n1,n2,n3,n4,n5,n6,jolly,superstar,source,draw_number,jackpot
2018-04-10,Martedì,27,35,46,68,72,82,81,3,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-12,Giovedì,8,28,34,38,47,54,7,21,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-14,Sabato,1,10,31,44,58,80,70,42,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-17,Martedì,12,23,39,54,72,73,53,75,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-19,Giovedì,5,17,20,44,62,80,48,22,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-21,Sabato,11,43,68,72,79,85,71,51,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-24,Martedì,31,41,44,67,75,82,39,5,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-26,Giovedì,44,52,64,66,67,71,83,82,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-28,Sabato,2,25,41,42,74,87,13,54,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-04-30,Lunedì,6,10,26,47,60,75,78,29,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-03,Giovedì,9,19,31,39,77,82,22,15,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-05,Sabato,6,14,19,59,79,81,65,44,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-08,Martedì,17,18,41,57,58,75,83,52,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-10,Giovedì,41,62,77,79,81,84,60,55,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-12,Sabato,29,49,50,56,64,78,89,51,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-15,Martedì,3,10,38,52,65,71,1,49,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-17,Giovedì,16,33,34,74,79,80,64,73,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-19,Sabato,40,51,55,56,74,81,35,63,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-22,Martedì,12,13,19,37,62,72,40,54,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-24,Giovedì,1,27,31,58,83,87,86,51,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-26,Sabato,20,27,32,55,69,90,60,58,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-29,Martedì,19,28,42,49,68,83,20,67,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-05-31,Giovedì,9,57,64,66,69,86,2,82,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-04,Lunedì,45,56,66,74,77,88,47,65,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-05,Martedì,6,10,11,21,71,75,26,14,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-07,Giovedì,33,39,47,64,67,76,31,51,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-09,Sabato,13,32,41,51,61,86,42,77,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-12,Martedì,1,12,31,33,44,50,48,7,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-14,Giovedì,5,37,51,65,79,81,30,49,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-16,Sabato,2,9,15,22,47,65,86,78,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-19,Martedì,1,7,25,40,68,75,84,89,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-21,Giovedì,6,11,37,42,58,62,26,23,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-23,Sabato,4,17,29,55,67,70,72,49,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-26,Martedì,2,6,37,39,51,86,7,32,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-28,Giovedì,28,36,55,76,81,89,16,28,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-06-30,Sabato,9,13,23,32,45,54,80,8,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-03,Martedì,28,33,38,41,66,72,31,3,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-05,Giovedì,11,19,27,41,61,83,3,13,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-07,Sabato,3,51,55,64,77,79,34,1,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-10,Martedì,27,41,50,60,63,81,90,77,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-12,Giovedì,3,13,18,24,74,89,34,40,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-14,Sabato,2,9,14,19,27,77,75,41,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-17,Martedì,30,35,44,60,72,76,23,46,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-19,Giovedì,11,38,47,71,76,77,43,52,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-21,Sabato,22,36,38,56,59,67,52,83,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-24,Martedì,7,29,37,43,72,79,30,37,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-26,Giovedì,21,34,53,72,80,84,73,76,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-28,Sabato,10,19,47,67,68,75,40,71,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-07-31,Martedì,23,32,49,53,61,85,87,51,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-02,Giovedì,5,6,41,44,65,74,61,20,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-04,Sabato,23,39,53,56,64,84,22,90,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-07,Martedì,11,18,21,23,55,66,26,86,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-09,Giovedì,31,32,46,54,73,90,47,2,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-11,Sabato,14,57,73,79,82,84,83,42,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-14,Martedì,21,43,45,57,67,83,37,83,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-16,Giovedì,2,10,12,21,22,50,3,36,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-18,Sabato,7,14,27,66,70,81,76,59,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-21,Martedì,2,16,30,39,51,79,57,80,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-23,Giovedì,14,23,32,34,40,80,73,22,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-25,Sabato,42,44,54,68,69,81,70,82,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-28,Martedì,1,26,39,43,73,89,55,17,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-08-30,Giovedì,16,28,29,55,63,69,46,46,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-01,Sabato,1,4,19,23,55,68,28,13,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-04,Martedì,18,25,47,51,70,83,2,7,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-06,Giovedì,2,23,34,52,76,87,58,86,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-08,Sabato,7,25,32,39,59,86,27,81,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-11,Martedì,59,61,63,65,71,84,12,23,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-13,Giovedì,16,23,29,49,57,76,30,77,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-15,Sabato,3,26,34,61,84,87,67,89,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-18,Martedì,2,24,31,42,47,55,40,34,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-20,Giovedì,15,18,56,67,72,74,6,5,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-22,Sabato,12,16,29,45,82,85,89,4,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-25,Martedì,17,24,57,64,70,89,76,27,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-27,Giovedì,21,37,46,56,65,77,76,80,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-09-29,Sabato,34,54,77,80,81,87,18,70,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-02,Martedì,3,7,18,47,64,82,84,84,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-04,Giovedì,15,30,72,79,86,90,70,76,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-06,Sabato,27,28,33,75,77,78,20,33,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-09,Martedì,10,36,49,53,77,85,35,52,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-11,Giovedì,20,23,39,50,62,68,27,46,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-13,Sabato,14,36,39,46,55,59,64,80,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-16,Martedì,8,13,25,50,65,72,54,19,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-18,Giovedì,16,23,50,73,80,88,89,63,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-20,Sabato,4,14,27,38,89,90,57,82,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-23,Martedì,6,30,49,56,64,81,42,21,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-25,Giovedì,10,21,24,26,29,89,60,10,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-27,Sabato,3,12,35,51,59,80,34,22,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-10-30,Martedì,38,40,43,59,67,72,22,31,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-03,Sabato,23,35,40,79,86,87,13,85,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-05,Lunedì,8,36,39,40,48,50,68,50,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-06,Martedì,4,16,24,42,51,84,14,10,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-08,Giovedì,11,15,20,27,45,59,7,85,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-10,Sabato,9,15,20,46,50,84,3,50,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-13,Martedì,7,15,22,31,46,50,61,26,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-15,Giovedì,6,12,34,36,40,66,82,77,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-17,Sabato,3,5,38,53,54,82,9,4,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-20,Martedì,3,9,43,48,61,83,7,4,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-22,Giovedì,15,24,28,34,56,73,51,32,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-24,Sabato,30,38,63,68,77,80,45,11,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-27,Martedì,6,12,15,30,31,89,37,85,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-11-29,Giovedì,6,22,27,36,62,76,28,35,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-01,Sabato,7,16,33,54,80,84,18,74,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-04,Martedì,6,31,37,47,71,78,8,25,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-06,Giovedì,10,30,44,45,47,49,15,74,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-10,Lunedì,7,37,52,73,87,88,44,66,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-11,Martedì,6,17,32,38,47,90,75,15,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-13,Giovedì,7,9,12,21,30,41,44,19,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-15,Sabato,5,23,36,42,47,79,56,32,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-18,Martedì,39,61,68,69,70,86,73,2,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-20,Giovedì,11,49,58,71,76,89,20,24,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-22,Sabato,4,14,16,51,64,88,65,69,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-24,Lunedì,12,19,36,42,77,87,47,86,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-27,Giovedì,36,43,44,49,78,82,18,25,xls:it-superenalotto-past-draws-archive (8).xls,,
2018-12-29,Sabato,24,37,46,49,62,71,53,31,xls:it-superenalotto-past-draws-archive (8).xls,,
2019-01-03,Giovedì,1,35,52,56,64,70,79,69,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-05,Sabato,46,52,55,68,76,89,11,51,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-07,Lunedì,3,8,28,45,55,58,1,36,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-08,Martedì,23,34,38,54,57,87,39,10,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-10,Giovedì,2,39,66,76,86,87,15,67,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-12,Sabato,16,33,36,62,73,88,48,68,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-15,Martedì,8,43,51,56,57,87,25,18,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-17,Giovedì,21,26,33,35,63,89,9,20,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-19,Sabato,1,15,45,48,60,80,2,44,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-22,Martedì,3,22,79,82,83,88,58,39,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-24,Giovedì,3,19,40,49,60,82,12,62,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-26,Sabato,17,19,62,72,78,82,46,54,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-29,Martedì,6,11,29,65,87,90,15,67,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-01-31,Giovedì,4,21,59,63,65,83,29,4,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-02,Sabato,37,42,52,80,86,88,45,77,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-05,Martedì,11,21,34,46,50,86,55,5,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-07,Giovedì,9,26,27,49,54,76,51,9,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-09,Sabato,5,26,43,52,63,90,6,2,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-12,Martedì,14,28,64,69,84,90,27,90,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-14,Giovedì,4,30,47,76,78,83,53,65,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-16,Sabato,10,17,42,59,61,80,65,64,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-19,Martedì,15,16,32,63,67,70,20,88,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-21,Giovedì,11,16,43,59,87,90,31,39,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-23,Sabato,5,31,47,60,68,88,62,38,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-26,Martedì,13,25,27,52,66,75,16,69,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-02-28,Giovedì,2,11,50,55,79,85,58,31,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-02,Sabato,19,34,37,40,66,69,25,65,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-05,Martedì,3,6,16,36,56,82,83,35,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-07,Giovedì,8,42,51,62,80,84,24,85,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-09,Sabato,9,15,51,70,78,86,17,77,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-12,Martedì,13,37,58,66,67,88,6,85,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-14,Giovedì,27,28,42,63,78,86,70,33,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-16,Sabato,49,61,63,77,87,88,13,23,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-19,Martedì,12,15,38,43,56,85,80,42,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-21,Giovedì,27,32,52,59,69,90,75,62,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-23,Sabato,21,32,43,63,83,90,25,54,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-26,Martedì,14,27,45,47,52,84,12,84,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-28,Giovedì,43,53,58,68,83,90,89,4,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-03-30,Sabato,1,10,20,28,47,55,6,40,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-02,Martedì,19,25,30,32,37,60,85,3,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-04,Giovedì,7,29,38,49,66,70,41,58,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-06,Sabato,41,54,85,87,88,89,71,74,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-09,Martedì,1,13,28,33,37,65,83,59,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-11,Giovedì,5,10,52,60,85,88,46,5,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-13,Sabato,16,22,30,40,51,77,39,15,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-16,Martedì,15,55,58,62,82,90,24,40,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-18,Giovedì,7,10,46,47,73,89,1,60,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-20,Sabato,5,18,76,87,88,89,17,44,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-23,Martedì,19,20,32,51,63,79,78,34,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-27,Sabato,6,17,18,42,64,71,88,15,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-29,Lunedì,8,22,61,65,69,74,86,63,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-04-30,Martedì,13,29,31,51,55,72,36,31,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-02,Giovedì,1,28,57,75,82,83,52,87,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-04,Sabato,4,15,41,52,76,85,14,11,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-07,Martedì,5,8,21,49,66,90,77,47,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-09,Giovedì,3,17,26,38,54,82,42,32,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-11,Sabato,9,20,47,58,65,78,25,22,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-14,Martedì,37,59,69,75,89,90,2,69,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-16,Giovedì,11,25,37,67,75,85,35,51,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-18,Sabato,31,33,44,57,62,65,25,70,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-21,Martedì,20,38,76,82,84,87,75,66,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-23,Giovedì,2,8,15,32,72,79,16,80,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-25,Sabato,33,51,53,59,66,68,43,54,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-28,Martedì,8,30,33,58,84,89,88,53,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-05-30,Giovedì,16,33,59,65,69,73,29,87,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-01,Sabato,17,19,24,46,48,72,56,82,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-04,Martedì,15,49,63,79,85,86,68,90,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-06,Giovedì,2,15,47,54,78,79,68,77,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-08,Sabato,15,16,54,64,66,72,44,62,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-11,Martedì,16,25,36,46,48,58,73,15,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-13,Giovedì,11,22,23,26,32,77,18,6,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-15,Sabato,4,23,43,47,74,82,73,9,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-18,Martedì,13,23,63,67,68,81,38,5,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-20,Giovedì,25,26,35,42,65,76,77,84,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-22,Sabato,35,39,41,69,70,74,89,59,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-25,Martedì,14,43,61,62,75,85,69,29,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-27,Giovedì,33,34,37,50,68,82,22,39,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-06-29,Sabato,6,22,33,45,60,81,68,33,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-02,Martedì,13,18,37,48,63,67,65,23,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-04,Giovedì,40,42,57,64,80,86,38,57,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-06,Sabato,6,12,22,25,29,62,90,43,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-09,Martedì,1,20,26,54,59,74,52,62,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-11,Giovedì,15,26,32,48,66,84,80,39,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-13,Sabato,3,13,15,36,42,90,6,83,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-16,Martedì,30,47,48,60,67,90,85,25,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-18,Giovedì,12,22,37,40,51,68,49,38,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-20,Sabato,2,23,29,51,79,84,67,26,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-23,Martedì,18,32,34,55,74,79,78,36,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-25,Giovedì,7,20,28,36,55,69,4,88,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-27,Sabato,13,33,40,61,78,80,66,51,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-07-30,Martedì,6,8,16,42,84,87,62,12,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-01,Giovedì,20,30,37,52,82,83,18,52,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-03,Sabato,6,16,21,27,33,66,1,45,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-06,Martedì,20,22,27,43,46,72,28,61,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-08,Giovedì,6,10,24,63,66,89,67,23,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-10,Sabato,10,15,42,57,68,80,25,68,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-13,Martedì,7,32,41,59,75,76,21,11,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-17,Sabato,8,13,31,37,39,46,54,65,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-19,Lunedì,17,28,57,66,67,71,78,5,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-20,Martedì,20,35,40,41,79,88,28,35,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-22,Giovedì,1,12,24,42,65,67,39,21,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-24,Sabato,20,36,40,42,63,86,17,4,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-27,Martedì,4,15,34,37,47,73,26,54,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-29,Giovedì,21,37,45,53,83,84,2,41,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-08-31,Sabato,31,35,52,59,60,75,51,9,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-03,Martedì,18,29,39,58,59,76,53,37,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-05,Giovedì,7,26,31,34,52,54,32,21,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-07,Sabato,9,29,43,66,70,84,52,1,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-10,Martedì,15,16,21,49,50,83,20,22,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-12,Giovedì,12,17,20,62,80,88,26,28,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-14,Sabato,1,7,10,40,52,59,47,85,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-17,Martedì,9,18,26,43,60,79,57,35,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-19,Giovedì,38,50,53,56,65,76,86,12,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-21,Sabato,31,36,44,47,50,56,17,46,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-24,Martedì,7,45,55,60,81,89,25,29,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-26,Giovedì,17,20,42,44,83,90,18,37,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-09-28,Sabato,37,49,66,75,77,82,31,8,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-01,Martedì,11,59,63,73,84,89,62,27,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-03,Giovedì,4,5,31,35,46,80,77,34,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-05,Sabato,20,38,52,58,68,72,45,79,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-08,Martedì,25,35,47,70,79,87,83,54,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-10,Giovedì,9,12,29,42,65,75,84,86,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-12,Sabato,5,33,40,45,79,90,78,4,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-15,Martedì,5,38,45,54,59,65,78,17,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-17,Giovedì,10,29,33,55,65,72,47,6,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-19,Sabato,15,30,75,76,77,79,11,73,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-22,Martedì,9,28,40,77,79,81,4,28,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-24,Giovedì,18,51,53,57,82,87,1,18,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-26,Sabato,8,12,13,14,51,83,74,1,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-29,Martedì,21,32,47,61,67,68,25,69,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-10-31,Giovedì,35,41,53,60,65,80,86,16,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-02,Sabato,10,19,30,68,78,80,31,74,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-05,Martedì,32,56,64,65,87,90,71,57,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-07,Giovedì,4,9,37,48,49,77,41,39,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-09,Sabato,1,21,43,51,81,88,60,20,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-12,Martedì,14,15,51,55,61,73,4,79,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-14,Giovedì,33,52,57,72,76,81,77,71,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-16,Sabato,7,29,31,58,65,86,18,61,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-19,Martedì,19,26,56,74,77,82,17,2,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-21,Giovedì,23,29,35,50,57,60,15,32,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-23,Sabato,12,29,52,61,72,79,57,73,xls:it-superenalotto-past-draws-archive (7).xls,,
2019-11-26,Martedì,21,22,35,63,76,79,38,60,xls:it-superenalotto-past-draws-archive (7).xls,,
